plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes
1153,Coastal Redwood 'Aptos Blue',Sequoia sempervirens 'Aptos Blue',TREES,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1154,Coastal Redwood,Sequoia sempervirens 'Soquel',TREES,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1155,"Lemon 'Improved Meyer', Standard",Lemon 'Improved Meyer',TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,flower color,,,
1156,Coral Bark Maple,Acer palmatum 'Sango Kaku',TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1157,Cork Oak,Quercus suber,TREES,100,excellent,10,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1158,Cot-N-Candy White Aprium® Interspecific Apricot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1159,Cot-N-Candy White Aprium® Interspecific Apricot Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1160,Crape Myrtle,Lagerstroemia indica 'Arapaho' Standard,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1161,Crape Myrtle 'Catawba' Multi-Trunk,Lagerstroemia indica 'Catawba' Multi,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Welcome garden,lagerstroemia indica,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
1162,Crape Myrtle,Lagerstroemia indica 'Catawba',TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Welcome garden,lagerstroemia indica,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
1163,Crape Myrtle 'Dynamite' Multi-Trunk,Lagerstroemia indica 'Dynamite' Multi,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Popular Plant garden,lagerstroemia indica,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
1164,Crape Myrtle 'Dynamite' Standard Trunk,Lagerstroemia indica 'Dynamite' Standard,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,Popular Plant garden,lagerstroemia indica,Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
1165,Crape Myrtle 'Muskogee' Multi-Trunk,,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1166,Crape Myrtle 'Muskogee' Standard Trunk,,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1167,Crape Myrtle 'Natchez' Multi-Trunk,,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1168,Crape Myrtle 'Natchez' Standard Trunk,Lagerstroemia x 'Natchez' Standard,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1169,Crape Myrtle 'Petite Orchid' Multi-Trunk | Monrovia,Lagerstroemia indica 'Petite Orchid',TREES,25,poor,0,poor,62,25,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1170,Crape Myrtle 'Petite Red Imp' Multi-Trunk | Monrovia,Lagerstroemia indica 'Petite Red Imp',TREES,25,poor,0,poor,62,25,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1171,Crape Myrtle 'Pink Velour' Multi-Trunk,Lagerstroemia indica 'Pink Velour' Multi,TREES,3,poor,0,poor,20,25,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1172,Crape Myrtle 'Pink Velour' Standard Trunk,Lagerstroemia 'Pink Velour',TREES,3,poor,0,poor,20,25,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1173,Crape Myrtle 'Red Rocket' Multi-Trunk,Lagerstroemia indica 'Red Rocket' Multi,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1174,Crape Myrtle,Lagerstroemia indica 'Red Rocket',TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,lagerstroemia indica,Matched UC Davis Arboretum All-Star source term.
1175,Crape Myrtle 'Tuscarora' Multi-Trunk,,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1176,Crape Myrtle 'Tuscarora' Standard Trunk,Lagerstroemia x 'Tuscarora' Std,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1177,Crape Myrtle 'Twilight' Multi-Trunk,,TREES,3,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1178,Crape Myrtle,,TREES,3,poor,0,poor,20,25,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1179,Dapple Dandy Pluot® Interspecific Plum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1180,Dapple Dandy Pluot® Interspecific Plum Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1181,Deodar Cedar,Cedrus deodara,TREES,100,excellent,10,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1182,Desert Willow 'Bubba',Chilopsis linearis 'Bubba',TREES,0,poor,56,usable,20,20,20,medium,seasonal/deciduous,medium-high,normal,flower color,Native Plant garden,chilopsis linearis,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source. | Matched UC Davis Arboretum All-Star source term.
1183,Dogwood 'Cherokee Chief',Cornus florida 'Cherokee Chief',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1184,Dogwood,Cornus x 'Stellar Pink',TREES,18,poor,0,poor,20,20,20,low,seasonal/deciduous,medium,normal,flower color,,,
1185,Double Weeping Cherry,Prunus x subhirtella 'Pendula Plena-Rosa',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1186,Dwarf Alberta Spruce,Picea glauca albertiana 'Conica',TREES,100,excellent,0,poor,20,84,20,low,evergreen/everpresent,low,normal,foliage color,,,
1187,Dwarf Carolina Cherry Laurel Standard Trunk,Prunus caroliniana 'Compacta' Std,TREES,0,poor,10,poor,20,84,20,high,evergreen/everpresent,medium,normal,flower color,,,
1188,Dwarf Italian Cypress,Cupressus sempervirens 'Dwarf',TREES,100,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1189,Eastern Redbud,Cercis canadensis 'Flame Thrower',TREES,12,poor,10,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1190,Eastern Redbud,Cercis canadensis 'Forest Pansy',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1191,Eastern Redbud,Cercis canadensis 'Merlot',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1192,The Rising Sun&#8482; Eastern Redbud,The Rising Sun&#8482; Cercis canadensis,TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1193,Eastern Redbud,Cercis canadensis 'Ruby Falls',TREES,12,poor,10,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1194,Elm,Ulmus propinqua 'Emerald Sunshine',TREES,18,poor,0,poor,20,20,20,low,seasonal/deciduous,low,normal,mostly green/texture,,,
1195,English Laurel,Prunus laurocerasus,TREES,44,accent,54,usable,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
1196,European White Birch Multi-Trunk,Betula pendula Multi,TREES,25,poor,0,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
1197,European White Birch Standard Trunk,Betula pendula,TREES,25,poor,0,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
1198,Fern Pine Column,Podocarpus gracilior,TREES,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1199,Fern Pine Standard Trunk,Podocarpus gracilior Std,TREES,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1200,"Fig Assorted 4"" Sleeve",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,low,normal,mostly green/texture,,,
1201,Fig 'Brown Turkey',Ficus carica 'Brown Turkey',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,mostly green/texture,,,
1202,Fig,Ficus carica 'Little Miss Figgy',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,mostly green/texture,,,
1203,Fig 'Mission Black',Ficus carica 'Mission Black',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,foliage color,,,
1204,Fig 'Violette de Bordeaux',Fig 'Violette de Bordeaux',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,mostly green/texture,,,
1205,Flavor Delight Aprium® Interspecific Apricot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1206,Flavor Delight Aprium® Interspecific Apricot Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1207,Flavor Finale Pluot® Interspecific Plum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1208,Flavor King Pluot® Interspecific Plum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1209,Flavor Punch Pluerry&#8482; Interspecific Plum Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1210,Flavor Queen Pluot® Interspecific Plum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1211,Flavor Supreme Pluot® Interspecific Plum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1212,Flavor Supreme Pluot® Interspecific Plum Bareroot,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1213,Flowering Cherry,Prunus x yedoensis 'Akebono',TREES,0,poor,30,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1214,Flowering Cherry,Prunus serrulata 'Kwanzan',TREES,0,poor,30,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1215,Flowering Cherry,Prunus serrulata 'Mt. Fuji' ('Shirotae'),TREES,0,poor,0,poor,20,20,20,high,semi-evergreen/uncertain,medium,normal,foliage color,,,
1216,Flowering Crabapple,Malus x 'Prairifire',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1217,Flowering Pear,Pyrus calleryana 'Bradford',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1218,Flowering Pear,Pyrus calleryana 'Chanticleer',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1219,Flowering Plum,Prunus cerasifera 'Purple Pony',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1220,Fruit Salad Multi-Graft Combo #1 Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1221,Fruit Salad Multi-Graft Combo #2 Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1222,Fruiting Loquat 'Big Jim',Eriobotrya japonica 'Big Jim',TREES,15,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1223,Fruiting Mulberry 'Pakistan',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,foliage color,,,
1224,Fruiting Mulberry 'White',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,low,normal,foliage color,,,
1225,Fruitless Olive Multi-Trunk,Olea europaea 'Fruitless',TREES,23,poor,54,usable,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,
1226,Fruitless Olive Standard Trunk,Olea europaea 'Fruitless',TREES,23,poor,54,usable,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,
1227,Swan Hill Olives® Fruitless Olive Multi-Trunk,Olea europaea 'Swan Hill',TREES,23,poor,54,usable,20,20,20,high,evergreen/everpresent,low,normal,foliage color,,,
1228,Ginkgo,Ginkgo biloba 'Autumn Gold',TREES,42,accent,30,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
1229,Incense Cedar,Calocedrus decurrens,TREES,74,good,0,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
1230,Italian Cypress,Cupressus sempervirens,TREES,74,good,0,poor,20,20,20,low,evergreen/everpresent,low,normal,mostly green/texture,,,
1231,Blue Italian Cypress,Cupressus sempervirens 'Glauca',TREES,98,excellent,0,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,
1232,Bonsai Blue Jacaranda | Monrovia,Jacaranda mimosifolia 'Bonsai Blue',TREES,50,usable,10,poor,20,20,20,low,semi-evergreen/uncertain,medium,normal,foliage color,,,
1233,Shogun&#8482; Series Japanese Blueberry Standard Trunk | Monrovia,Elaeocarpus decipiens,TREES,15,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1234,Japanese Laceleaf Maple,Acer palmatum dissectum 'Baldsmith',TREES,34,poor,20,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1235,Japanese Laceleaf Maple,Acer palmatum dissectum 'Garnet',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1236,Japanese Laceleaf Maple 'Orangeola',Acer palmatum dissectum 'Orangeola',TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1237,Japanese Laceleaf Maple 'Tamukeyama',Acer palmatum dissectum 'Tamukeyama',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1238,Japanese Maple Multi-Trunk,Acer palmatum,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1239,Japanese Maple 'Bihou',Acer palmatum 'Bihou',TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1240,Japanese Laceleaf Maple 'Crimson Queen',Acer palmatum dissectum 'Crimson Queen',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1241,Japanese Maple 'Emperor One',Acer palmatum 'Emperor One',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1242,Japanese Maple 'Fireglow',Acer palmatum 'Fireglow',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
1243,Japanese Maple 'Inaba Shidare',Acer palmatum dissectum 'Inaba Shidare',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,
1244,Japanese Maple 'Mikawa Yatsubusa',Acer palmatum 'Mikawa Yatsubusa',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1245,Japanese Laceleaf Maple 'Red Dragon',Acer palmatum dissectum 'Red Dragon',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1246,Japanese Maple 'Seiryu',Acer palmatum 'Seiryu',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1247,Japanese Maple 'Sharp's Pygmy',Acer palmatum 'Sharp's Pygmy',TREES,9,poor,0,poor,62,20,20,high,evergreen/everpresent,medium,normal,foliage color,,,
1248,Japanese Maple Standard Trunk,Acer palmatum,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1249,Japanese Laceleaf Maple,Acer palmatum dissectum 'Viridis',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1250,Japanese Maple 'Bloodgood',Acer palmatum 'Bloodgood',TREES,4,poor,0,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1251,Jujube 'GA 866',Dave Wilson Nursery®,TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1252,Jujube,Dave Wilson Nursery®,TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1253,Jujube 'Li',Dave Wilson Nursery®,TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1254,Jujube,Dave Wilson Nursery®,TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1255,Jujube,Dave Wilson Nursery®,TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1256,Kousa Dogwood,Cornus kousa chinensis 'Satomi',TREES,0,poor,30,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1257,"Lemon 'Eureka', Standard",,TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,flower color,,,
1258,"Lemon 'Improved Meyer' Espalier, Semi-Dwarf",Lemon 'Improved Meyer' Semi-Dwarf,TREES,0,poor,0,poor,20,20,20,high,evergreen/everpresent,medium,normal,flower color,,,
1259,Little Ragu® Sweet Bay,"Laurus nobilis 'MonRik' PP #25,915",TREES,62,usable,10,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
1260,Locust,Robinia x ambigua 'Purple Robe',TREES,0,poor,10,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1261,London Plane Tree,Platanus acerifolia 'Columbia',TREES,42,accent,0,poor,20,20,20,low,seasonal/deciduous,low,normal,foliage color,,,
1262,Magnolia 'Ann',Magnolia x 'Ann',TREES,18,poor,0,poor,20,20,20,low,seasonal/deciduous,medium,normal,flower color,,,
1263,Magnolia,Magnolia grandiflora 'D.D. Blanchard',TREES,25,poor,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
1264,Magnolia,Magnolia grandiflora 'Edith Bogue',TREES,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,
1265,Magnolia 'Jane',Magnolia grandiflora 'Jane',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1266,Magnolia,Magnolia grandiflora 'Little Gem' Low Branch,TREES,36,accent,0,poor,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
1267,Magnolia,Magnolia grandiflora 'Little Gem',TREES,36,accent,0,poor,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
1268,"Mandarin 'Clementine', Standard",,TREES,25,poor,0,poor,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
1269,Mediterranean Fan Palm,Chamaerops humilis,TREES,44,accent,10,poor,20,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,
1270,"Mulberry Assorted 4"" Sleeve",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1271,Nectaplum,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1272,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1273,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1274,"Nectarine 'Arctic Sprite', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1275,Nectarine,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1276,Nectarine 'Arctic Star',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1277,Nectarine 'Double Delight',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1278,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1279,Nectarine 'Fantasia',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1280,Nectarine,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1281,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1282,Nectarine 'Heavenly White',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1283,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1284,Nectarine 'Liz's Late',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1285,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1286,"Nectarine 'Arctic Babe', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1287,"Nectarine 'Garden Delight', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1288,"Nectarine 'Necta Zee', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1289,Nectarine,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1290,Nectarine 'Snow Queen',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1291,Nectarine,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1292,"Nectarine 'Sol Dorado', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1293,Oklahoma Redbud,Cercis reniformis texensis 'Oklahoma' Std,TREES,12,poor,10,poor,20,20,20,medium,seasonal/deciduous,medium,normal,foliage color,,,
1294,Palo Verde,Cercidium 'Desert Museum',TREES,0,poor,54,usable,20,20,20,medium,seasonal/deciduous,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
1295,Palo Verde,Cercidium 'Desert Museum',TREES,0,poor,54,usable,20,20,20,medium,seasonal/deciduous,medium-high,normal,flower color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.
1296,Peach and Nectarine Multi-Graft Combo #2 Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1297,Peach 'Arctic Supreme',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1298,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1299,Peach 'Babcock',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1300,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1301,Peach 'Donut Stark Saturn',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1302,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1303,Peach 'Elberta',Prunus persica 'Elberta',TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1304,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1305,Peach 'Eva's Pride',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1306,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1307,Peach 'Fay (Late) Elberta',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1308,Peach 'Frost',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1309,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1310,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1311,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1312,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1313,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1314,Peach,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1315,"Peach 'Honey Babe', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1316,Peach Multi-Graft Combo Bareroot,Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1317,Peach 'O'Henry',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1318,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
1319,Peach 'Red Baron',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1320,Peach 'Redhaven',Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1321,Peach,"Huserik Bros. Nursery, Inc.",TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,foliage color,,,
1322,"Peach 'Snow Babe', Miniature",Dave Wilson Nursery®,TREES,0,poor,0,poor,20,20,20,high,seasonal/deciduous,medium,normal,flower color,,,
