Plant_ID,Category,Common_Name,Botanical_Name,Current_Image,Current_Exists,Best_Image,Best_Score,Best_Hits,Would_Apply
153,HERBS AND VEGETABLES,Pumpkin Jack O Lantern,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
154,HERBS AND VEGETABLES,Rosemary,,/GreenAcres-Images/Shrubs/Rosemary_ChefsChoice_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Rosemary_ChefsChoice_512x.jpg,12,rosemary; contains:rosemary,FALSE
155,HERBS AND VEGETABLES,Rue,,/GreenAcres-Images/Perennials/Ruellia_MexicanPetunia_PurpleShowers_512x.jpg,TRUE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
156,HERBS AND VEGETABLES,Sage,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,3,sage,FALSE
157,HERBS AND VEGETABLES,Sage Berggarten,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,3,sage,FALSE
158,HERBS AND VEGETABLES,Sage Purple,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/ArmeriaAlliacea_Purple_a3403b91-cb58-4adf-b29a-37e4f3bfb5e6_512x.jpg,9,purple; contains:purple,FALSE
159,HERBS AND VEGETABLES,Sage Tricolor,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_TriColor3_512x.jpg,4,contains:tricolor,FALSE
160,HERBS AND VEGETABLES,Snap Pea Sugar Snap,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
161,HERBS AND VEGETABLES,Snow Pea Oregon Sugar Pod,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
162,HERBS AND VEGETABLES,Spinach Bloomsdale,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
163,HERBS AND VEGETABLES,Squash Banana,,,FALSE,/GreenAcres-Images/Perennials/Ensete_RedAbyssinianBanana_512x.jpg,4,contains:banana,FALSE
164,HERBS AND VEGETABLES,Squash Butternut,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
165,HERBS AND VEGETABLES,Squash Eight Ball Zucchini,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
166,HERBS AND VEGETABLES,Squash Gold Rush Zucchini,,,FALSE,/GreenAcres-Images/Shrubs/Spirea_DoublePlay_Gold_Bush_512x.jpg,3,gold,FALSE
167,HERBS AND VEGETABLES,Squash Green Zucchini,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
168,HERBS AND VEGETABLES,Squash Magda,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
169,HERBS AND VEGETABLES,Squash Peter Pan,,/GreenAcres-Images/Perennials/Agapanthus_PeterPan_01_5b1a23fa-bb01-41dd-981b-27bdedd26e41_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Agapanthus_PeterPan_01_5b1a23fa-bb01-41dd-981b-27bdedd26e41_512x.jpg,12,peterpan; contains:peterpan,FALSE
170,HERBS AND VEGETABLES,Squash Spaghetti,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
171,HERBS AND VEGETABLES,Squash Sunburst,,,FALSE,/GreenAcres-Images/Shrubs/AzaleaEncore_AutumnSunburst_5c70b92e-5fcd-4664-9ac2-75027b22ad5d_512x.jpg,4,contains:sunburst,FALSE
172,HERBS AND VEGETABLES,Squash Table Ace,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
173,HERBS AND VEGETABLES,Squash Yellow Crookneck,,,FALSE,/GreenAcres-Images/Perennials/Anigozanthos_KangarooPaw_Yellow_CloseUp_512x.jpg,9,yellow; contains:yellow,FALSE
174,HERBS AND VEGETABLES,Squash Zephyr,,,FALSE,/GreenAcres-Images/Perennials/Zephyranthes_RainLily_512x.jpg,4,contains:zephyr,FALSE
175,HERBS AND VEGETABLES,Stevia,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
176,HERBS AND VEGETABLES,Sweet Lavender Organic,,/GreenAcres-Images/Perennials/Lavender_AnoukDeepRose_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Lavender_AnoukDeepRose_512x.jpg,12,lavender; contains:lavender,FALSE
177,HERBS AND VEGETABLES,Tarragon,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
178,HERBS AND VEGETABLES,Thyme,,/GreenAcres-Images/Perennials/Thymus_CreepingThyme_Red_512x.jpg,TRUE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
179,HERBS AND VEGETABLES,Thyme French,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Prunus_Prune_FrenchImproved_512x.jpg,4,contains:french,FALSE
180,HERBS AND VEGETABLES,Tomatillo,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
181,HERBS AND VEGETABLES,Tomato Ace,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
182,HERBS AND VEGETABLES,Tomato Amish Paste,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
183,HERBS AND VEGETABLES,Tomato Barrys Crazy Cherry,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
184,HERBS AND VEGETABLES,Tomato Beef Master,,,FALSE,/GreenAcres-Images/Shrubs/Azalea_Master.PrideOfDorking_512x.jpg,9,master; contains:master,FALSE
185,HERBS AND VEGETABLES,Tomato Beefsteak,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
186,HERBS AND VEGETABLES,Tomato Better Boy,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
187,HERBS AND VEGETABLES,Tomato Big Beef,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
188,HERBS AND VEGETABLES,Tomato Black Beauty,,,FALSE,/GreenAcres-Images/Perennials/Salvia_apiana_Beauty_512x.jpg,9,beauty; contains:beauty,FALSE
189,HERBS AND VEGETABLES,Tomato Black Cherry,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
190,HERBS AND VEGETABLES,Tomato Black Krim,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
191,HERBS AND VEGETABLES,Tomato Blue Berries,,,FALSE,/GreenAcres-Images/Shrubs/Aucuba_GoldDustPlant_berries_512x.jpg,9,berries; contains:berries,FALSE
192,HERBS AND VEGETABLES,Tomato Brads Atomic Grape,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
193,HERBS AND VEGETABLES,Tomato Brandy Boy,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
194,HERBS AND VEGETABLES,Tomato Brandywine,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
195,HERBS AND VEGETABLES,Tomato Bulls Heart,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
196,HERBS AND VEGETABLES,Tomato Caspian Pink,,,FALSE,/GreenAcres-Images/Annuals/VincaMinor_Annual_Pink_512x.jpg,3,pink,FALSE
197,HERBS AND VEGETABLES,Tomato Celebrity,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
198,HERBS AND VEGETABLES,Tomato Champion,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
199,HERBS AND VEGETABLES,Tomato Cherokee Purple,,,FALSE,/GreenAcres-Images/Perennials/ArmeriaAlliacea_Purple_a3403b91-cb58-4adf-b29a-37e4f3bfb5e6_512x.jpg,9,purple; contains:purple,FALSE
200,HERBS AND VEGETABLES,Tomato Chocolate Sprinkles,,,FALSE,/GreenAcres-Images/Perennials/Kalanchoe_ChocolateSoldierLL_512x.jpg,4,contains:chocolate,FALSE
201,HERBS AND VEGETABLES,Tomato Early Girl,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
202,HERBS AND VEGETABLES,Tomato Fantastico,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
203,HERBS AND VEGETABLES,Tomato Fourth Of July,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
204,HERBS AND VEGETABLES,Tomato German Johnson,,,FALSE,/GreenAcres-Images/Perennials/Teucrium_Germander_512x.jpg,4,contains:german,FALSE
205,HERBS AND VEGETABLES,Tomato Goliath,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
206,HERBS AND VEGETABLES,Tomato Green Zebra,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
207,HERBS AND VEGETABLES,Tomato Hillbilly,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
208,HERBS AND VEGETABLES,Tomato Husky Cherry Red,,/GreenAcres-Images/Annuals/Angelonia_CherryRed_512x.jpg,TRUE,/GreenAcres-Images/Annuals/Angelonia_CherryRed_512x.jpg,16,cherryred; contains:cherry; contains:cherryred,FALSE
209,HERBS AND VEGETABLES,Tomato Isis Candy,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Aprium_Prunus_Cot-N-Candy_512x.jpg,5,candy,FALSE
210,HERBS AND VEGETABLES,Tomato Jelly Bean,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
211,HERBS AND VEGETABLES,Tomato Jetsetter,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
212,HERBS AND VEGETABLES,Tomato Juliet,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
213,HERBS AND VEGETABLES,Tomato Kelloggs Breakfast,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
214,HERBS AND VEGETABLES,Tomato Lemon Boy,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Lemon_Eureka_512x.jpg,5,lemon,FALSE
215,HERBS AND VEGETABLES,Tomato Mortgage Lifter,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
216,HERBS AND VEGETABLES,Tomato Mr Stripey,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
217,HERBS AND VEGETABLES,Tomato Napa Chardonnay,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
218,HERBS AND VEGETABLES,Tomato Napa Rose,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
219,HERBS AND VEGETABLES,Tomato Patio,,/GreenAcres-Images/Perennials/Miscanthus_Gracillimus_patio_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Miscanthus_Gracillimus_patio_512x.jpg,5,patio,FALSE
220,HERBS AND VEGETABLES,Tomato Pineapple,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,12,pineapple; contains:pineapple,FALSE
221,HERBS AND VEGETABLES,Tomato Pineapple Pig,,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,TRUE,/GreenAcres-Images/Perennials/PW_Sage_Pineapple_GoldenDelicious_512x.jpg,12,pineapple; contains:pineapple,FALSE
222,HERBS AND VEGETABLES,Tomato Pink Berkeley Tie Dye,,,FALSE,/GreenAcres-Images/Perennials/Carex_tumulicola_BerkeleySedge02_512x.jpg,4,contains:berkeley,FALSE
223,HERBS AND VEGETABLES,Tomato Pork Chop,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
224,HERBS AND VEGETABLES,Tomato Prudens Purple,,,FALSE,/GreenAcres-Images/Perennials/ArmeriaAlliacea_Purple_a3403b91-cb58-4adf-b29a-37e4f3bfb5e6_512x.jpg,9,purple; contains:purple,FALSE
225,HERBS AND VEGETABLES,Tomato Red Cherry,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_Bing_512x.jpg,9,cherry; contains:cherry,FALSE
226,HERBS AND VEGETABLES,Tomato Red Pear,,,FALSE,/GreenAcres-Images/Annuals/Impatiens_Sunpatiens_Red_512x.jpg,3,red,FALSE
227,HERBS AND VEGETABLES,Tomato Roma,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
228,HERBS AND VEGETABLES,Tomato San Marzano,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
229,HERBS AND VEGETABLES,Tomato Shady Lady,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
230,HERBS AND VEGETABLES,Tomato Stupice,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
231,HERBS AND VEGETABLES,Tomato Sun Gold,,,FALSE,/GreenAcres-Images/Shrubs/Spirea_DoublePlay_Gold_Bush_512x.jpg,3,gold,FALSE
232,HERBS AND VEGETABLES,Tomato Sunsugar,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
233,HERBS AND VEGETABLES,Tomato Super Fantastic,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
234,HERBS AND VEGETABLES,Tomato Sweet,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
235,HERBS AND VEGETABLES,Tomato Whopper,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
236,HERBS AND VEGETABLES,Tomato Yellow Pear,,,FALSE,/GreenAcres-Images/Perennials/Anigozanthos_KangarooPaw_Yellow_CloseUp_512x.jpg,9,yellow; contains:yellow,FALSE
237,HERBS AND VEGETABLES,Trailing Rosemary Herb,,/GreenAcres-Images/Shrubs/Rosemary_ChefsChoice_512x.jpg,TRUE,/GreenAcres-Images/Shrubs/Rosemary_ChefsChoice_512x.jpg,12,rosemary; contains:rosemary,FALSE
238,HERBS AND VEGETABLES,Walla Walla Onion,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
239,HERBS AND VEGETABLES,Watermelon Crimson Sugar Baby,,,FALSE,/GreenAcres-Images/Citrus-and-Fruit/Cherry_Prunus_CraigsCrimson_98943752-a184-46b2-bbb1-c5aa82f4d39e_512x.jpg,4,contains:crimson,FALSE
240,HERBS AND VEGETABLES,Watermelon Klondike,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
241,HERBS AND VEGETABLES,Watermelon Sugar Baby,,,FALSE,/GreenAcres-Images/Annuals/Alyssum_White_512x.jpg,0,,FALSE
242,HERBS AND VEGETABLES,Winter Savory,,,FALSE,/GreenAcres-Images/Shrubs/Buxus_WinterGem_01_5f3b588b-6511-45d5-875e-82b7f558e7bb_512x.jpg,4,contains:winter,FALSE
243,HERBS AND VEGETABLES,Yellow Corn,,/GreenAcres-Images/Perennials/Anigozanthos_KangarooPaw_Yellow_CloseUp_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Anigozanthos_KangarooPaw_Yellow_CloseUp_512x.jpg,9,yellow; contains:yellow,FALSE
244,HERBS AND VEGETABLES,Yellow Onion Sweet Spanish,,,FALSE,/GreenAcres-Images/Perennials/Anigozanthos_KangarooPaw_Yellow_CloseUp_512x.jpg,9,yellow; contains:yellow,FALSE
245,PERENNIALS,Abutilon,,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,14,abutilon; contains:abutilon,FALSE
246,PERENNIALS,Aeonimum Kiwi,,/GreenAcres-Images/Perennials/Succulents_Aeonium_Kiwi_2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aeonium_Kiwi_2_512x.jpg,5,kiwi,FALSE
247,PERENNIALS,Aeonium Mardi Gras,,/GreenAcres-Images/Perennials/Succulents_Aeonium_MardiGras_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aeonium_MardiGras_512x.jpg,27,aeonium; mardigras; contains:aeonium; contains:aeoniummardi; contains:mardigras,FALSE
248,PERENNIALS,Aeonium Zwartkop,,/GreenAcres-Images/Perennials/Succulents_Aeonium_Zwartkop_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aeonium_Zwartkop_512x.jpg,35,aeonium; zwartkop; aeoniumzwartkop; contains:aeonium; contains:zwartkop; contains:aeoniumzwartkop,FALSE
249,PERENNIALS,Agastache,,/GreenAcres-Images/Perennials/Agastache_KudosCoral_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Agastache_KudosCoral_512x.jpg,14,agastache; contains:agastache,FALSE
250,PERENNIALS,Ajuga,,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,7,ajuga,FALSE
251,PERENNIALS,Ajuga Catlins Giant,,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,7,ajuga,FALSE
252,PERENNIALS,Aloe Bright Star,,/GreenAcres-Images/Perennials/Succulents_Aloe_BrightStar_4in_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aloe_BrightStar_4in_512x.jpg,25,aloe; brightstar; contains:bright; contains:aloebright; contains:brightstar,FALSE
253,PERENNIALS,Aloe Green Sand,,/GreenAcres-Images/Perennials/Succulents_Aloe_GreenSand3_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aloe_BrightStar_4in_512x.jpg,5,aloe,FALSE
254,PERENNIALS,Aloe Juvenna,,/GreenAcres-Images/Perennials/Succulents_Aloe_Juvenna_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aloe_Juvenna_512x.jpg,26,aloe; juvenna; aloejuvenna; contains:juvenna; contains:aloejuvenna,FALSE
255,PERENNIALS,Aloe Variegata,,/GreenAcres-Images/Perennials/Succulents_Aloe_Variegata_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aloe_Variegata_512x.jpg,29,aloe; variegata; aloevariegata; contains:variegata; contains:aloevariegata,FALSE
256,PERENNIALS,Aloe Vera,,/GreenAcres-Images/Perennials/Succulents_Aloe_Vera_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Aloe_Vera_512x.jpg,20,aloe; vera; aloevera; contains:aloevera,FALSE
257,PERENNIALS,Angel Wings Senecio,,/GreenAcres-Images/Perennials/Succulents_Senecio_Radicans_AngelWings_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_Senecio_Radicans_AngelWings_512x.jpg,23,senecio; angelwings; contains:senecio; contains:angelwings,FALSE
258,PERENNIALS,Aptenia,,/GreenAcres-Images/Perennials/Aptenia_Closeup_0ddd67c2-c6a2-4740-940a-d31a3a7a0ad0_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Aptenia_Closeup_0ddd67c2-c6a2-4740-940a-d31a3a7a0ad0_512x.jpg,11,aptenia; contains:aptenia,FALSE
259,PERENNIALS,Aquilegia,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
260,PERENNIALS,Arctotis,,/GreenAcres-Images/Perennials/Arctotis_OperaRose_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Arctotis_OperaRose_512x.jpg,14,arctotis; contains:arctotis,FALSE
261,PERENNIALS,Artemisia Powis Castle,,/GreenAcres-Images/Perennials/Artemisia_PowisCastle_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Artemisia_PowisCastle_512x.jpg,46,artemisia; powiscastle; contains:artemisia; contains:castle; contains:artemisiapowis; contains:powiscastle; compact-prefix,FALSE
262,PERENNIALS,Artemisia Silver Mound,,/GreenAcres-Images/Perennials/Artemisia_SilverMound2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Artemisia_SilverMound2_512x.jpg,38,artemisia; contains:artemisia; contains:silver; contains:artemisiasilver; contains:silvermound; compact-prefix,FALSE
263,PERENNIALS,Artichoke Green Globe,,/GreenAcres-Images/Perennials/Artichoke_GreenGlobe_Fruit_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Artichoke_GreenGlobe_Fruit_512x.jpg,14,artichoke; contains:artichoke,FALSE
264,PERENNIALS,Asiatic Lily,,/GreenAcres-Images/Perennials/LiliumAuratum_AsiaticLily_Red2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/LiliumAuratum_AsiaticLily_Red2_512x.jpg,18,asiaticlily; contains:asiatic; contains:asiaticlily,FALSE
265,PERENNIALS,Assorted Succulent Pack,,/GreenAcres-Images/Perennials/Succulents_4-pk_Matsudas_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Succulents_4-pk_Matsudas_512x.jpg,6,contains:succulent,FALSE
266,PERENNIALS,Astilbe,,/GreenAcres-Images/Perennials/Astilbe_display_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Astilbe_display_512x.jpg,11,astilbe; contains:astilbe,FALSE
267,PERENNIALS,Babystears,,/GreenAcres-Images/Perennials/BabysTears_DSC01538_28644484-6de5-4282-b4c7-1df4e8569d00_512x.jpg,TRUE,/GreenAcres-Images/Perennials/BabysTears_DSC01538_28644484-6de5-4282-b4c7-1df4e8569d00_512x.jpg,14,babystears; contains:babystears,FALSE
268,PERENNIALS,Bacopa,,/GreenAcres-Images/Perennials/Bacopa_Closeup_White_13ebb7d6-c7b4-4d5d-9324-e0015d2aaa0c_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Bacopa_Closeup_White_13ebb7d6-c7b4-4d5d-9324-e0015d2aaa0c_512x.jpg,11,bacopa; contains:bacopa,FALSE
269,PERENNIALS,Begonia Rex,,/GreenAcres-Images/Perennials/Begonia_Rex_BlackTie_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Begonia_Rex_BlackTie_512x.jpg,26,begonia; rex; begoniarex; contains:begonia; contains:begoniarex,FALSE
270,PERENNIALS,Berkeley Sedge,,/GreenAcres-Images/Perennials/Carex_tumulicola_BerkeleySedge02_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Carex_tumulicola_BerkeleySedge02_512x.jpg,10,contains:berkeley; contains:berkeleysedge,FALSE
271,PERENNIALS,Bidens,,/GreenAcres-Images/Perennials/Bidens_BeeBold_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Bidens_BeeBold_512x.jpg,11,bidens; contains:bidens,FALSE
272,PERENNIALS,Black Mondo Grass,Ophiopogon planiscapus,/GreenAcres-Images/Perennials/BlackMondoGrass_01_8cb2a3f5-e835-4868-a446-a2072e98431a_512x.jpg,TRUE,/GreenAcres-Images/Perennials/BlackMondoGrass_01_8cb2a3f5-e835-4868-a446-a2072e98431a_512x.jpg,18,blackmondograss; contains:blackmondograss; contains:blackmondo,FALSE
273,PERENNIALS,Blanket Flower,,/GreenAcres-Images/Shrubs/Manzanita_EmeraldCarpet_Flower_9e50a7ac-eb77-4e9c-809d-7450b1658bd6_512x.jpg,TRUE,/GreenAcres-Images/Perennials/BlanketFlower_Gaillardia_512x.jpg,6,contains:blanket,FALSE
274,PERENNIALS,Blazing Star,,,FALSE,/GreenAcres-Images/Perennials/Abutilon_VictorPeter_512x.jpg,2,,FALSE
275,PERENNIALS,Bleeding Heart,,/GreenAcres-Images/Perennials/BleedingHeart_DicentraSpectabilis_512x.jpg,TRUE,/GreenAcres-Images/Perennials/BleedingHeart_DicentraSpectabilis_512x.jpg,18,bleedingheart; contains:bleeding; contains:bleedingheart,FALSE
276,PERENNIALS,Bloomify Lantana,,/GreenAcres-Images/Perennials/Lantana_BloomifyRose2_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Lantana_BloomifyRose2_512x.jpg,19,lantana; contains:bloomify; contains:lantana; contains:lantanabloomify,FALSE
277,PERENNIALS,Blue Fescue,,/GreenAcres-Images/Perennials/Festuca_BlueFescue_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Festuca_BlueFescue_512x.jpg,18,bluefescue; contains:fescue; contains:bluefescue,FALSE
278,PERENNIALS,Blue Lithodora,,/GreenAcres-Images/Perennials/Lithodora_1_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Lithodora_1_512x.jpg,14,lithodora; contains:lithodora,FALSE
279,PERENNIALS,Blue My Mind Dwarf Morning Glory,,/GreenAcres-Images/Vines/Ipomoea_MorningGlory_512x.jpg,TRUE,/GreenAcres-Images/Vines/Ipomoea_MorningGlory_512x.jpg,16,morningglory; contains:morning; contains:morningglory,FALSE
280,PERENNIALS,Blue Oat Grass,,/GreenAcres-Images/Perennials/Columbine_Blue_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Helictotrichon_BlueOatGrass1_512x.jpg,6,contains:blueoat,FALSE
281,PERENNIALS,Blue Spruce Stonecrop,,/GreenAcres-Images/Perennials/Sedum_BlueSpruce_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Sedum_BlueSpruce_512x.jpg,18,bluespruce; contains:spruce; contains:bluespruce,FALSE
282,PERENNIALS,Blue Star Creeper,,/GreenAcres-Images/Perennials/Isotoma_BlueStarCreeper_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Isotoma_BlueStarCreeper_512x.jpg,14,contains:creeper; contains:bluestar; contains:starcreeper,FALSE
283,PERENNIALS,Brachyscome,,/GreenAcres-Images/Perennials/Brachyscome_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Brachyscome_512x.jpg,14,brachyscome; contains:brachyscome,FALSE
284,PERENNIALS,Breeze Dwarf Mat Rush,,/GreenAcres-Images/Perennials/Lomandra_MatRushBreeze3_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Lomandra_MatRushBreeze3_512x.jpg,14,contains:breeze; contains:matrush; contains:rushbreeze,FALSE
285,PERENNIALS,Bright Lights Horizon Sunset African Daisy,,/GreenAcres-Images/Perennials/AfricanDaisy_BrightLightsHorizonSunset_1gal_PW_512x.jpg,TRUE,/GreenAcres-Images/Perennials/AfricanDaisy_BrightLightsHorizonSunset_1gal_PW_512x.jpg,62,africandaisy; contains:bright; contains:lights; contains:horizon; contains:sunset; contains:african; contains:brightlights; contains:lightshorizon; contains:horizonsunset; contains:africandaisy; contains:daisybright; compact-prefix,FALSE
286,PERENNIALS,Bronze Ajuga,,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,TRUE,/GreenAcres-Images/Perennials/Ajuga_Bronze_512x.jpg,28,bronze; ajuga; ajugabronze; contains:bronze; contains:ajugabronze,FALSE
